category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
long,11,We are dealing with a highly deformed tooth structure that requires a non-rigid alignment. Please apply a flexible registration to the mesh file at /lab/segmentations/deformed_tooth.vtk. I want you to use the 'butterfly' patch interpolation method to ensure a smooth deformation field. The resulting warped surface mesh should be saved into our results directory at /lab/registrations/flexible_outputs.,flexreg,flexreg,True,"{""input_surface"": ""/lab/segmentations/deformed_tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/lab/registrations/flexible_outputs""}","{""input_surface"": ""/lab/segmentations/deformed_tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/lab/registrations/flexible_outputs""}","{""input_surface"": ""/lab/segmentations/deformed_tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/lab/registrations/flexible_outputs""}",1.0,True,
long,12,"Now that we have completed the summarization of over five hundred patient records, we need to visualize the key findings. Please take all the clinical summary files located in /data/summaries/extracted_text and generate an interactive medx dashboard. The resulting HTML and visualization assets should be compiled and saved into the webserver directory at /var/www/html/clinical_dashboards.",medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/data/summaries/extracted_text"", ""output_folder"": ""/var/www/html/clinical_dashboards""}","{""summary_folder"": ""/data/summaries/extracted_text"", ""output_folder"": ""/var/www/html/clinical_dashboards""}","{""summary_folder"": ""/data/summaries/extracted_text"", ""output_folder"": ""/var/www/html/clinical_dashboards""}",1.0,True,
long,13,Our database contains thousands of free-text clinical notes in /clinical_notes/raw_text that are difficult for surgeons to read quickly. I need you to perform a natural language summarization on these notes. Please utilize the t5-base transformer model for this task to ensure high-quality extraction of clinical intent. All the condensed summaries should be saved to the /clinical_notes/summarized_reports directory.,medx_summarize,medx_summarize,True,"{""input_notes"": ""/clinical_notes/raw_text"", ""input_model"": ""t5-base"", ""output_folder"": ""/clinical_notes/summarized_reports""}","{""input_notes"": ""/clinical_notes/raw_text"", ""input_model"": ""t5-base"", ""output_folder"": ""/clinical_notes/summarized_reports""}","{""input_notes"": ""/clinical_notes/raw_text"", ""input_model"": ""t5-base"", ""output_folder"": ""/clinical_notes/summarized_reports""}",1.0,True,
long,14,"In this multimodal study, we are attempting to synthesize CBCT-like intensity values from MRI data to aid in bone visualization. Please process the MRI volumes found in /imaging/mri_database. You must use the existing CBCT scans in /imaging/cbct_reference_library as the ground truth reference for the intensity approximation. The synthesized volumes should be exported to /imaging/synthesized_cbct_results.",mri2cbct_approx,mri2cbct_approx,True,"{""mri_folder"": ""/imaging/mri_database"", ""cbct_folder"": ""/imaging/cbct_reference_library"", ""output_folder"": ""/imaging/synthesized_cbct_results""}","{""mri_folder"": ""/imaging/mri_database"", ""cbct_folder"": ""/imaging/cbct_reference_library"", ""output_folder"": ""/imaging/synthesized_cbct_results""}","{""cbct_folder"": ""/imaging/cbct_reference_library"", ""mri_folder"": ""/imaging/mri_database"", ""output_folder"": ""/imaging/synthesized_cbct_results""}",1.0,True,
long,15,"To improve our surgical planning, we need to align the soft tissue information from MRI with the hard tissue data from CBCT. Please register the MRI scans in /data/multimodal/mri_scans with the CBCT volumes in /data/multimodal/cbct_scans. You must use the anatomical segmentation masks in /data/multimodal/guidance_masks to facilitate the registration. The aligned multimodal volumes should be saved in /data/multimodal/aligned_registration_outputs.",mri2cbct_reg,mri2cbct_reg,True,"{""mri_folder"": ""/data/multimodal/mri_scans"", ""cbct_folder"": ""/data/multimodal/cbct_scans"", ""cbct_label2"": ""/data/multimodal/guidance_masks"", ""output_folder"": ""/data/multimodal/aligned_registration_outputs""}","{""mri_folder"": ""/data/multimodal/mri_scans"", ""cbct_folder"": ""/data/multimodal/cbct_scans"", ""cbct_label2"": ""/data/multimodal/guidance_masks"", ""output_folder"": ""/data/multimodal/aligned_registration_outputs""}","{""output_folder"": ""/data/multimodal/aligned_registration_outputs"", ""mri_folder"": ""/data/multimodal/mri_scans"", ""cbct_folder"": ""/data/multimodal/cbct_scans"", ""cbct_label2"": ""/data/multimodal/guidance_masks""}",1.0,True,
long,16,"For our bilateral symmetry analysis of the temporomandibular joint, we need to separate the left and right sides of our imaging data. Please process the CBCTs in /data/symmetry/cbct, the MRIs in /data/symmetry/mri, and the existing segmentations in /data/symmetry/seg. I need the left and right ROI crops to be generated and stored in /data/symmetry/separated_crops.",mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/data/symmetry/cbct"", ""input_folder_MRI"": ""/data/symmetry/mri"", ""input_folder_Seg"": ""/data/symmetry/seg"", ""output_folder"": ""/data/symmetry/separated_crops""}","{""input_folder_CBCT"": ""/data/symmetry/cbct"", ""input_folder_MRI"": ""/data/symmetry/mri"", ""input_folder_Seg"": ""/data/symmetry/seg"", ""output_folder"": ""/data/symmetry/separated_crops""}","{""input_folder_CBCT"": ""/data/symmetry/cbct"", ""input_folder_MRI"": ""/data/symmetry/mri"", ""input_folder_Seg"": ""/data/symmetry/seg"", ""output_folder"": ""/data/symmetry/separated_crops""}",1.0,True,
long,17,"The raw MRI scans we received from the outside imaging center are not in a standard orientation. Please take all the volumes in /incoming/raw_mri and perform a reorientation and centering procedure. Use the standard radiological direction matrix [-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0] and ensure the acquisition Z-spacing is set to 1.5. The standardized output should be saved to /hospital/standard_mri/centered_data.",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/incoming/raw_mri"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/hospital/standard_mri/centered_data""}","{""input_folder"": ""/incoming/raw_mri"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/hospital/standard_mri/centered_data"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/incoming/raw_mri"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/hospital/standard_mri/centered_data"", ""acquisition_z_spacing"": 1.5}",1.0,False,Extra: acquisition_z_spacing
long,18,"To standardize our dataset for deep learning training, all volumes must have the same spatial dimensions. Please take the MRI data in /training/raw_data/MRI and resample every volume to a fixed size of [256, 256, 128]. I want the output to be saved in /training/processed_data/resampled_256. It's important to keep the resolution consistent across the entire batch.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/training/raw_data/MRI"", ""output_folder"": ""/training/processed_data/resampled_256"", ""resample_size"": [256, 256, 128]}","{""input_folder_MRI"": ""/training/raw_data/MRI"", ""output_folder"": ""/training/processed_data/resampled_256"", ""resample_size"": ""[256, 256, 128]""}","{""input_folder_MRI"": ""/training/raw_data/MRI"", ""output_folder"": ""/training/processed_data/resampled_256"", ""resample_size"": ""[256, 256, 128]""}",1.0,True,
long,19,We are specifically investigating disorders of the temporomandibular joint (TMJ). I need you to extract the TMJ regions from both the CBCT scans in /research/tmj_study/cbct and the MRI scans in /research/tmj_study/mri. You will need to use the corresponding segmentation masks in /research/tmj_study/masks and the TMJ detection model in /research/models/tmj_net. Please export the localized crops to /research/tmj_study/tmj_localized_crops.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/research/tmj_study/cbct"", ""mri_folder"": ""/research/tmj_study/mri"", ""seg_folder"": ""/research/tmj_study/masks"", ""model_folder"": ""/research/models/tmj_net"", ""output_folder"": ""/research/tmj_study/tmj_localized_crops""}","{""cbct_folder"": ""/research/tmj_study/cbct"", ""mri_folder"": ""/research/tmj_study/mri"", ""seg_folder"": ""/research/tmj_study/masks"", ""model_folder"": ""/research/models/tmj_net"", ""output_folder"": ""/research/tmj_study/tmj_localized_crops""}","{""cbct_folder"": ""/research/tmj_study/cbct"", ""mri_folder"": ""/research/tmj_study/mri"", ""seg_folder"": ""/research/tmj_study/masks"", ""output_folder"": ""/research/tmj_study/tmj_localized_crops"", ""model_folder"": ""/research/models/tmj_net""}",1.0,True,
long,20,"Before we can perform the full ASO registration, we need to run the preprocessing script on our raw CBCT volumes. Please take all the scans from the /clinic/inbox/raw_cbct folder. Use the ASO-specific preprocessing model weights located at /opt/aso/models/pre_aso_v1. The resulting pre-oriented volumes should be saved to /clinic/processed/pre_aso_cbct_data for the next stage of the pipeline.",pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/clinic/inbox/raw_cbct"", ""model_folder"": ""/opt/aso/models/pre_aso_v1"", ""output_folder"": ""/clinic/processed/pre_aso_cbct_data""}","{""input"": ""/clinic/inbox/raw_cbct"", ""model_folder"": ""/opt/aso/models/pre_aso_v1"", ""output_folder"": ""/clinic/processed/pre_aso_cbct_data""}","{""input"": ""/clinic/inbox/raw_cbct"", ""output_folder"": ""/clinic/processed/pre_aso_cbct_data"", ""model_folder"": ""/opt/aso/models/pre_aso_v1""}",1.0,True,
long,21,We need to standardize the orientation of several intraoral scans to a common coordinate system. Please process the Upper jaw scans found in the directory /scans/ortho/raw_ios. You must align them to the gold-standard reference models in /scans/ortho/gold_standards. Focus on teeth 8 and 9 for the primary alignment. The resulting oriented mesh files should be saved in /scans/ortho/standardized_ios.,pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/scans/ortho/raw_ios"", ""gold_folder"": ""/scans/ortho/gold_standards"", ""jaw"": ""Upper"", ""list_teeth"": ""8,9"", ""output_folder"": ""/scans/ortho/standardized_ios""}","{""input_folder"": ""/scans/ortho/raw_ios"", ""gold_folder"": ""/scans/ortho/gold_standards"", ""jaw"": ""Upper"", ""list_teeth"": ""8,9"", ""output_folder"": ""/scans/ortho/standardized_ios""}","{""input_folder"": ""/scans/ortho/raw_ios"", ""gold_folder"": ""/scans/ortho/gold_standards"", ""output_folder"": ""/scans/ortho/standardized_ios"", ""list_teeth"": [""8"", ""9""], ""jaw"": ""Upper""}",0.8,False,"'list_teeth': expected '8,9', got ['8', '9']"
long,22,"For our cephalometric analysis, we are using a semi-automated approach to orient the CBCT volumes. Please process the scans in /data/ceph/scans_to_orient and align them with the reference volumes in /data/ceph/gold_atlas. The orientation should be calculated using the Sella and Nasion landmarks. Please save all the reoriented CBCT volumes into the output folder /data/ceph/reoriented_volumes.",semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/data/ceph/scans_to_orient"", ""gold_folder"": ""/data/ceph/gold_atlas"", ""list_landmark"": ""Sella Nasion"", ""output_folder"": ""/data/ceph/reoriented_volumes""}","{""input"": ""/data/ceph/scans_to_orient"", ""gold_folder"": ""/data/ceph/gold_atlas"", ""list_landmark"": ""Sella Nasion"", ""output_folder"": ""/data/ceph/reoriented_volumes""}","{""input"": ""/data/ceph/scans_to_orient"", ""gold_folder"": ""/data/ceph/gold_atlas"", ""output_folder"": ""/data/ceph/reoriented_volumes"", ""list_landmark"": [""Sella"", ""Nasion""]}",0.75,False,"'list_landmark': expected 'Sella Nasion', got ['Sella', 'Nasion']"
long,23,The prosthetic lab requires the intraoral scans to be oriented based on specific landmarks. Please take the Lower jaw scans from /lab/prosthetic/raw_scans and align them to the gold-standard reference directory at /lab/prosthetic/references. Use the Cusp and Fossa points as the primary landmarks for this semi-automated orientation. All processed files should be saved in /lab/prosthetic/ready_for_design.,semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/lab/prosthetic/raw_scans"", ""gold_folder"": ""/lab/prosthetic/references"", ""list_landmark"": ""Cusp Fossa"", ""jaw"": ""Lower"", ""output_folder"": ""/lab/prosthetic/ready_for_design""}","{""input_folder"": ""/lab/prosthetic/raw_scans"", ""gold_folder"": ""/lab/prosthetic/references"", ""list_landmark"": ""Cusp,Fossa"", ""jaw"": ""Lower"", ""output_folder"": ""/lab/prosthetic/ready_for_design""}","{""input_folder"": ""/lab/prosthetic/raw_scans"", ""gold_folder"": ""/lab/prosthetic/references"", ""output_folder"": ""/lab/prosthetic/ready_for_design"", ""list_landmark"": [""Cusp"", ""Fossa""], ""jaw"": ""Lower""}",0.8,False,"'list_landmark': expected 'Cusp Fossa', got ['Cusp', 'Fossa']"
