category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
spanish,11,Realiza un registro flexible (deformable) en la superficie /data/tooth.vtk. Usa el método 'butterfly' y coloca el resultado en /data/warped_output.,flexreg,flexreg,True,"{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/data/warped_output""}",1.0,True,
spanish,12,Genera un panel interactivo (dashboard) a partir de los resúmenes clínicos en /data/reports. Guarda los archivos HTML en /data/dashboard.,medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}","{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}","{""summary_folder"": ""/data/reports"", ""output_folder"": ""/data/dashboard""}",1.0,True,
spanish,13,Produce una síntesis de las notas médicas en /data/notes con el modelo t5-base. Guarda los resúmenes en /data/summaries y el log en /data/summaries/medx.log.,medx_summarize,medx_summarize,True,"{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}","{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}","{""input_notes"": ""/data/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/data/summaries"", ""log_path"": ""/data/summaries/medx.log""}",1.0,True,
spanish,14,Realiza una aproximación de imagen RM a CBCT para los archivos en /data/mri usando /data/cbct como referencia. Guarda los resultados en /data/approx_images.,mri2cbct_approx,mri2cbct_approx,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/approx_images""}",1.0,True,
spanish,15,Alinea las secuencias RM de /data/mri con los volúmenes CBCT de /data/cbct. Usa las máscaras de /data/masks para guiar el registro y guarda en /data/aligned_mri.,mri2cbct_reg,mri2cbct_reg,True,"{""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks"", ""output_folder"": ""/data/aligned_mri""}","{""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks"", ""output_folder"": ""/data/aligned_mri""}","{""output_folder"": ""/data/aligned_mri"", ""mri_folder"": ""/data/mri"", ""cbct_folder"": ""/data/cbct"", ""cbct_label2"": ""/data/masks""}",1.0,True,
spanish,16,"Separa los lados izquierdo y derecho de los escaneos para análisis de asimetría. CBCT: /data/cbct, RM: /data/mri, Seg: /data/seg. Coloca los recortes en /data/lr_output.",mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_output""}",1.0,True,
spanish,17,"Reorienta y centra las RM brutas en /data/mri_raw. Usa la dirección estándar [-1,0,0,0,-1,0,0,0,1] y un espaciado Z de 1.5. Salida: /data/centered_mri.",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/centered_mri"", ""acquisition_z_spacing"": 1.5}",0.75,False,"'direction': expected '-1.0, 0.0, 0.0, 0.0, -1.0, 0., got '-1,0,0,0,-1,0,0,0,1'"
spanish,18,"Remuestrea todos los volúmenes en la carpeta /data/raw a un tamaño de [256, 256, 128]. Guarda los nuevos archivos en /data/resampled.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/data/raw/MRI"", ""input_folder_T2_MRI"": ""/data/raw/MRI_T2"", ""input_folder_CBCT"": ""/data/raw/CBCT"", ""input_folder_T2_CBCT"": ""/data/raw/CBCT_T2"", ""input_folder_Seg"": ""/data/raw/Seg"", ""input_folder_T2_Seg"": ""/data/raw/Seg_T2"", ""output_folder"": ""/data/resampled"", ""resample_size"": [256, 256, 128], ""spacing"": [0.3, 0.3, 0.3], ""center"": false}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}",0.2,False,Missing: input_folder_MRI; Missing: input_folder_T2_MRI; Missing: input_folder_CBCT; Missing: input_folder_T2_CBCT; Missing: input_folder_Seg; Missing: input_folder_T2_Seg; Missing: spacing; Missing: center
spanish,19,Extrae las regiones de la articulación temporomandibular (ATM) de los escaneos CBCT y RM. Usa las segmentaciones en /data/seg y el modelo /models/tmj. Guarda en /data/tmj_crops y log en /data/tmj_crops/run.log.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_crops/run.log""}","{""seg_folder"": ""/data/seg"", ""model_folder"": ""/models/tmj"", ""output_folder"": ""/data/tmj_crops"", ""tmp_folder"": ""/data/tmj_crops/run.log""}","{""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_crops/run.log""}",0.667,False,Missing: cbct_folder; Missing: mri_folder
spanish,20,"Prepara los escaneos CBCT en /data/raw para la orientación ASO. Usa el modelo en /models/aso, guarda en /data/pre_aso y log en /data/pre_aso/log.txt. Entrada no-DICOM.",pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""model_folder"": ""/models/aso"", ""output_folder"": ""/data/pre_aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/pre_aso/log.txt"", ""DCMInput"": false}",1.0,True,
spanish,21,Estandariza la orientación de los escaneos intraorales de /data/ios respecto a la referencia /data/gold. Procesa los dientes 8 y 9 (maxilar) con oclusión. Salida: /data/oriented_ios. Log: /data/oriented_ios/process.log.,pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented_ios"", ""list_teeth"": [""8"", ""9""], ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented_ios/process.log""}",0.857,False,"'list_teeth': expected '8,9', got ['8', '9']"
spanish,22,Reorienta los escaneos CBCT en /data/scans usando los puntos Sella y Nasion. Usa la carpeta de referencia /data/gold y guarda en /data/fixed_orientation.,semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/fixed_orientation"", ""list_landmark"": [""Sella"", ""Nasion""]}",0.75,False,"'list_landmark': expected 'Sella Nasion', got ['Sella', 'Nasion']"
spanish,23,Ajusta la orientación de las superficies IOS en /data/ios mediante los landmarks Cusp y Fossa. Usa el maxilar superior y la referencia /data/gold. Guarda en /data/semi_aso_out y log en /data/semi_aso_out/semi.log.,semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/semi_aso_out"", ""list_landmark"": ""Cusp,Fossa"", ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/data/semi_aso_out/semi.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/semi_aso_out"", ""list_landmark"": ""Cusp,Fossa"", ""jaw"": ""Upper"", ""log_path"": ""/data/semi_aso_out/semi.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/semi_aso_out"", ""list_landmark"": [""Cusp"", ""Fossa""], ""jaw"": ""Upper"", ""log_path"": ""/data/semi_aso_out/semi.log""}",0.714,False,"'list_landmark': expected 'Cusp,Fossa', got ['Cusp', 'Fossa']; Missing: occlusion"
